Año,Mes,Dia,Hora,Bloque
2027,11,17,1,148
2027,11,17,2,148
2027,11,17,3,148
2027,11,17,4,148
2027,11,17,5,148
2027,11,17,6,148
2027,11,17,7,148
2027,11,17,8,148
2027,11,17,9,149
2027,11,17,10,149
2027,11,17,11,149
2027,11,17,12,149
2027,11,17,13,149
2027,11,17,14,149
2027,11,17,15,149
2027,11,17,16,149
2027,11,17,17,149
2027,11,17,18,149
2027,11,17,19,150
2027,11,17,20,150
2027,11,17,21,150
2027,11,17,22,150
2027,11,17,23,150
2027,11,17,24,150
2027,11,18,1,148
2027,11,18,2,148
2027,11,18,3,148
2027,11,18,4,148
2027,11,18,5,148
2027,11,18,6,148
2027,11,18,7,148
2027,11,18,8,148
2027,11,18,9,149
2027,11,18,10,149
2027,11,18,11,149
2027,11,18,12,149
2027,11,18,13,149
2027,11,18,14,149
2027,11,18,15,149
2027,11,18,16,149
2027,11,18,17,149
2027,11,18,18,149
2027,11,18,19,150
2027,11,18,20,150
2027,11,18,21,150
2027,11,18,22,150
2027,11,18,23,150
2027,11,18,24,150
2027,11,19,1,148
2027,11,19,2,148
2027,11,19,3,148
2027,11,19,4,148
2027,11,19,5,148
2027,11,19,6,148
2027,11,19,7,148
2027,11,19,8,148
2027,11,19,9,149
2027,11,19,10,149
2027,11,19,11,149
2027,11,19,12,149
2027,11,19,13,149
2027,11,19,14,149
2027,11,19,15,149
2027,11,19,16,149
2027,11,19,17,149
2027,11,19,18,149
2027,11,19,19,150
2027,11,19,20,150
2027,11,19,21,150
2027,11,19,22,150
2027,11,19,23,150
2027,11,19,24,150
2027,11,20,1,148
2027,11,20,2,148
2027,11,20,3,148
2027,11,20,4,148
2027,11,20,5,148
2027,11,20,6,148
2027,11,20,7,148
2027,11,20,8,148
2027,11,20,9,149
2027,11,20,10,149
2027,11,20,11,149
2027,11,20,12,149
2027,11,20,13,149
2027,11,20,14,149
2027,11,20,15,149
2027,11,20,16,149
2027,11,20,17,149
2027,11,20,18,149
2027,11,20,19,150
2027,11,20,20,150
2027,11,20,21,150
2027,11,20,22,150
2027,11,20,23,150
2027,11,20,24,150
2027,11,21,1,148
2027,11,21,2,148
2027,11,21,3,148
2027,11,21,4,148
2027,11,21,5,148
2027,11,21,6,148
2027,11,21,7,148
2027,11,21,8,148
2027,11,21,9,149
2027,11,21,10,149
2027,11,21,11,149
2027,11,21,12,149
2027,11,21,13,149
2027,11,21,14,149
2027,11,21,15,149
2027,11,21,16,149
2027,11,21,17,149
2027,11,21,18,149
2027,11,21,19,150
2027,11,21,20,150
2027,11,21,21,150
2027,11,21,22,150
2027,11,21,23,150
2027,11,21,24,150
2027,11,22,1,148
2027,11,22,2,148
2027,11,22,3,148
2027,11,22,4,148
2027,11,22,5,148
2027,11,22,6,148
2027,11,22,7,148
2027,11,22,8,148
2027,11,22,9,149
2027,11,22,10,149
2027,11,22,11,149
2027,11,22,12,149
2027,11,22,13,149
2027,11,22,14,149
2027,11,22,15,149
2027,11,22,16,149
2027,11,22,17,149
2027,11,22,18,149
2027,11,22,19,150
2027,11,22,20,150
2027,11,22,21,150
2027,11,22,22,150
2027,11,22,23,150
2027,11,22,24,150
2027,11,23,1,148
2027,11,23,2,148
2027,11,23,3,148
2027,11,23,4,148
2027,11,23,5,148
2027,11,23,6,148
2027,11,23,7,148
2027,11,23,8,148
2027,11,23,9,149
2027,11,23,10,149
2027,11,23,11,149
2027,11,23,12,149
2027,11,23,13,149
2027,11,23,14,149
2027,11,23,15,149
2027,11,23,16,149
2027,11,23,17,149
2027,11,23,18,149
2027,11,23,19,150
2027,11,23,20,150
2027,11,23,21,150
2027,11,23,22,150
2027,11,23,23,150
2027,11,23,24,150
2027,11,24,1,148
2027,11,24,2,148
2027,11,24,3,148
2027,11,24,4,148
2027,11,24,5,148
2027,11,24,6,148
2027,11,24,7,148
2027,11,24,8,148
2027,11,24,9,149
2027,11,24,10,149
2027,11,24,11,149
2027,11,24,12,149
2027,11,24,13,149
2027,11,24,14,149
2027,11,24,15,149
2027,11,24,16,149
2027,11,24,17,149
2027,11,24,18,149
2027,11,24,19,150
2027,11,24,20,150
2027,11,24,21,150
2027,11,24,22,150
2027,11,24,23,150
2027,11,24,24,150
2027,11,25,1,148
2027,11,25,2,148
2027,11,25,3,148
2027,11,25,4,148
2027,11,25,5,148
2027,11,25,6,148
2027,11,25,7,148
2027,11,25,8,148
2027,11,25,9,149
2027,11,25,10,149
2027,11,25,11,149
2027,11,25,12,149
2027,11,25,13,149
2027,11,25,14,149
2027,11,25,15,149
2027,11,25,16,149
2027,11,25,17,149
2027,11,25,18,149
2027,11,25,19,150
2027,11,25,20,150
2027,11,25,21,150
2027,11,25,22,150
2027,11,25,23,150
2027,11,25,24,150
2027,11,26,1,148
2027,11,26,2,148
2027,11,26,3,148
2027,11,26,4,148
2027,11,26,5,148
2027,11,26,6,148
2027,11,26,7,148
2027,11,26,8,148
2027,11,26,9,149
2027,11,26,10,149
2027,11,26,11,149
2027,11,26,12,149
2027,11,26,13,149
2027,11,26,14,149
2027,11,26,15,149
2027,11,26,16,149
2027,11,26,17,149
2027,11,26,18,149
2027,11,26,19,150
2027,11,26,20,150
2027,11,26,21,150
2027,11,26,22,150
2027,11,26,23,150
2027,11,26,24,150
2027,11,27,1,148
2027,11,27,2,148
2027,11,27,3,148
2027,11,27,4,148
2027,11,27,5,148
2027,11,27,6,148
2027,11,27,7,148
2027,11,27,8,148
2027,11,27,9,149
2027,11,27,10,149
2027,11,27,11,149
2027,11,27,12,149
2027,11,27,13,149
2027,11,27,14,149
2027,11,27,15,149
2027,11,27,16,149
2027,11,27,17,149
2027,11,27,18,149
2027,11,27,19,150
2027,11,27,20,150
2027,11,27,21,150
2027,11,27,22,150
2027,11,27,23,150
2027,11,27,24,150
2027,11,28,1,148
2027,11,28,2,148
2027,11,28,3,148
2027,11,28,4,148
2027,11,28,5,148
2027,11,28,6,148
2027,11,28,7,148
2027,11,28,8,148
2027,11,28,9,149
2027,11,28,10,149
2027,11,28,11,149
2027,11,28,12,149
2027,11,28,13,149
2027,11,28,14,149
2027,11,28,15,149
2027,11,28,16,149
2027,11,28,17,149
2027,11,28,18,149
2027,11,28,19,150
2027,11,28,20,150
2027,11,28,21,150
2027,11,28,22,150
2027,11,28,23,150
2027,11,28,24,150
2027,11,29,1,148
2027,11,29,2,148
2027,11,29,3,148
2027,11,29,4,148
2027,11,29,5,148
2027,11,29,6,148
2027,11,29,7,148
2027,11,29,8,148
2027,11,29,9,149
2027,11,29,10,149
2027,11,29,11,149
2027,11,29,12,149
2027,11,29,13,149
2027,11,29,14,149
2027,11,29,15,149
2027,11,29,16,149
2027,11,29,17,149
2027,11,29,18,149
2027,11,29,19,150
2027,11,29,20,150
2027,11,29,21,150
2027,11,29,22,150
2027,11,29,23,150
2027,11,29,24,150
2027,11,30,1,148
2027,11,30,2,148
2027,11,30,3,148
2027,11,30,4,148
2027,11,30,5,148
2027,11,30,6,148
2027,11,30,7,148
2027,11,30,8,148
2027,11,30,9,149
2027,11,30,10,149
2027,11,30,11,149
2027,11,30,12,149
2027,11,30,13,149
2027,11,30,14,149
2027,11,30,15,149
2027,11,30,16,149
2027,11,30,17,149
2027,11,30,18,149
2027,11,30,19,150
2027,11,30,20,150
2027,11,30,21,150
2027,11,30,22,150
2027,11,30,23,150
2027,11,30,24,150
2027,12,1,1,151
2027,12,1,2,151
2027,12,1,3,151
2027,12,1,4,151
2027,12,1,5,151
2027,12,1,6,151
2027,12,1,7,151
2027,12,1,8,151
2027,12,1,9,152
2027,12,1,10,152
2027,12,1,11,152
2027,12,1,12,152
2027,12,1,13,152
2027,12,1,14,152
2027,12,1,15,152
2027,12,1,16,152
2027,12,1,17,152
2027,12,1,18,152
2027,12,1,19,153
2027,12,1,20,153
2027,12,1,21,153
2027,12,1,22,153
2027,12,1,23,153
2027,12,1,24,153
2027,12,2,1,151
2027,12,2,2,151
2027,12,2,3,151
2027,12,2,4,151
2027,12,2,5,151
2027,12,2,6,151
2027,12,2,7,151
2027,12,2,8,151
2027,12,2,9,152
2027,12,2,10,152
2027,12,2,11,152
2027,12,2,12,152
2027,12,2,13,152
2027,12,2,14,152
2027,12,2,15,152
2027,12,2,16,152
2027,12,2,17,152
2027,12,2,18,152
2027,12,2,19,153
2027,12,2,20,153
2027,12,2,21,153
2027,12,2,22,153
2027,12,2,23,153
2027,12,2,24,153
2027,12,3,1,151
2027,12,3,2,151
2027,12,3,3,151
2027,12,3,4,151
2027,12,3,5,151
2027,12,3,6,151
2027,12,3,7,151
2027,12,3,8,151
2027,12,3,9,152
2027,12,3,10,152
2027,12,3,11,152
2027,12,3,12,152
2027,12,3,13,152
2027,12,3,14,152
2027,12,3,15,152
2027,12,3,16,152
2027,12,3,17,152
2027,12,3,18,152
2027,12,3,19,153
2027,12,3,20,153
2027,12,3,21,153
2027,12,3,22,153
2027,12,3,23,153
2027,12,3,24,153
2027,12,4,1,151
2027,12,4,2,151
2027,12,4,3,151
2027,12,4,4,151
2027,12,4,5,151
2027,12,4,6,151
2027,12,4,7,151
2027,12,4,8,151
2027,12,4,9,152
2027,12,4,10,152
2027,12,4,11,152
2027,12,4,12,152
2027,12,4,13,152
2027,12,4,14,152
2027,12,4,15,152
2027,12,4,16,152
2027,12,4,17,152
2027,12,4,18,152
2027,12,4,19,153
2027,12,4,20,153
2027,12,4,21,153
2027,12,4,22,153
2027,12,4,23,153
2027,12,4,24,153
2027,12,5,1,151
2027,12,5,2,151
2027,12,5,3,151
2027,12,5,4,151
2027,12,5,5,151
2027,12,5,6,151
2027,12,5,7,151
2027,12,5,8,151
2027,12,5,9,152
2027,12,5,10,152
2027,12,5,11,152
2027,12,5,12,152
2027,12,5,13,152
2027,12,5,14,152
2027,12,5,15,152
2027,12,5,16,152
2027,12,5,17,152
2027,12,5,18,152
2027,12,5,19,153
2027,12,5,20,153
2027,12,5,21,153
2027,12,5,22,153
2027,12,5,23,153
2027,12,5,24,153
2027,12,6,1,151
2027,12,6,2,151
2027,12,6,3,151
2027,12,6,4,151
2027,12,6,5,151
2027,12,6,6,151
2027,12,6,7,151
2027,12,6,8,151
2027,12,6,9,152
2027,12,6,10,152
2027,12,6,11,152
2027,12,6,12,152
2027,12,6,13,152
2027,12,6,14,152
2027,12,6,15,152
2027,12,6,16,152
2027,12,6,17,152
2027,12,6,18,152
2027,12,6,19,153
2027,12,6,20,153
2027,12,6,21,153
2027,12,6,22,153
2027,12,6,23,153
2027,12,6,24,153
2027,12,7,1,151
2027,12,7,2,151
2027,12,7,3,151
2027,12,7,4,151
2027,12,7,5,151
2027,12,7,6,151
2027,12,7,7,151
2027,12,7,8,151
2027,12,7,9,152
2027,12,7,10,152
2027,12,7,11,152
2027,12,7,12,152
2027,12,7,13,152
2027,12,7,14,152
2027,12,7,15,152
2027,12,7,16,152
2027,12,7,17,152
2027,12,7,18,152
2027,12,7,19,153
2027,12,7,20,153
2027,12,7,21,153
2027,12,7,22,153
2027,12,7,23,153
2027,12,7,24,153
2027,12,8,1,151
2027,12,8,2,151
2027,12,8,3,151
2027,12,8,4,151
2027,12,8,5,151
2027,12,8,6,151
2027,12,8,7,151
2027,12,8,8,151
2027,12,8,9,152
2027,12,8,10,152
2027,12,8,11,152
2027,12,8,12,152
2027,12,8,13,152
2027,12,8,14,152
2027,12,8,15,152
2027,12,8,16,152
2027,12,8,17,152
2027,12,8,18,152
2027,12,8,19,153
2027,12,8,20,153
2027,12,8,21,153
2027,12,8,22,153
2027,12,8,23,153
2027,12,8,24,153
2027,12,9,1,151
2027,12,9,2,151
2027,12,9,3,151
2027,12,9,4,151
2027,12,9,5,151
2027,12,9,6,151
2027,12,9,7,151
2027,12,9,8,151
2027,12,9,9,152
2027,12,9,10,152
2027,12,9,11,152
2027,12,9,12,152
2027,12,9,13,152
2027,12,9,14,152
2027,12,9,15,152
2027,12,9,16,152
2027,12,9,17,152
2027,12,9,18,152
2027,12,9,19,153
2027,12,9,20,153
2027,12,9,21,153
2027,12,9,22,153
2027,12,9,23,153
2027,12,9,24,153
2027,12,10,1,151
2027,12,10,2,151
2027,12,10,3,151
2027,12,10,4,151
2027,12,10,5,151
2027,12,10,6,151
2027,12,10,7,151
2027,12,10,8,151
2027,12,10,9,152
2027,12,10,10,152
2027,12,10,11,152
2027,12,10,12,152
2027,12,10,13,152
2027,12,10,14,152
2027,12,10,15,152
2027,12,10,16,152
2027,12,10,17,152
2027,12,10,18,152
2027,12,10,19,153
2027,12,10,20,153
2027,12,10,21,153
2027,12,10,22,153
2027,12,10,23,153
2027,12,10,24,153
2027,12,11,1,151
2027,12,11,2,151
2027,12,11,3,151
2027,12,11,4,151
2027,12,11,5,151
2027,12,11,6,151
2027,12,11,7,151
2027,12,11,8,151
2027,12,11,9,152
2027,12,11,10,152
2027,12,11,11,152
2027,12,11,12,152
2027,12,11,13,152
2027,12,11,14,152
2027,12,11,15,152
2027,12,11,16,152
2027,12,11,17,152
2027,12,11,18,152
2027,12,11,19,153
2027,12,11,20,153
2027,12,11,21,153
2027,12,11,22,153
2027,12,11,23,153
2027,12,11,24,153
2027,12,12,1,151
2027,12,12,2,151
2027,12,12,3,151
2027,12,12,4,151
2027,12,12,5,151
2027,12,12,6,151
2027,12,12,7,151
2027,12,12,8,151
2027,12,12,9,152
2027,12,12,10,152
2027,12,12,11,152
2027,12,12,12,152
2027,12,12,13,152
2027,12,12,14,152
2027,12,12,15,152
2027,12,12,16,152
2027,12,12,17,152
2027,12,12,18,152
2027,12,12,19,153
2027,12,12,20,153
2027,12,12,21,153
2027,12,12,22,153
2027,12,12,23,153
2027,12,12,24,153
2027,12,13,1,151
2027,12,13,2,151
2027,12,13,3,151
2027,12,13,4,151
2027,12,13,5,151
2027,12,13,6,151
2027,12,13,7,151
2027,12,13,8,151
2027,12,13,9,152
2027,12,13,10,152
2027,12,13,11,152
2027,12,13,12,152
2027,12,13,13,152
2027,12,13,14,152
2027,12,13,15,152
2027,12,13,16,152
2027,12,13,17,152
2027,12,13,18,152
2027,12,13,19,153
2027,12,13,20,153
2027,12,13,21,153
2027,12,13,22,153
2027,12,13,23,153
2027,12,13,24,153
2027,12,14,1,151
2027,12,14,2,151
2027,12,14,3,151
2027,12,14,4,151
2027,12,14,5,151
2027,12,14,6,151
2027,12,14,7,151
2027,12,14,8,151
2027,12,14,9,152
2027,12,14,10,152
2027,12,14,11,152
2027,12,14,12,152
2027,12,14,13,152
2027,12,14,14,152
2027,12,14,15,152
2027,12,14,16,152
2027,12,14,17,152
2027,12,14,18,152
2027,12,14,19,153
2027,12,14,20,153
2027,12,14,21,153
2027,12,14,22,153
2027,12,14,23,153
2027,12,14,24,153
2027,12,15,1,151
2027,12,15,2,151
2027,12,15,3,151
2027,12,15,4,151
2027,12,15,5,151
2027,12,15,6,151
2027,12,15,7,151
2027,12,15,8,151
2027,12,15,9,152
2027,12,15,10,152
2027,12,15,11,152
2027,12,15,12,152
2027,12,15,13,152
2027,12,15,14,152
2027,12,15,15,152
2027,12,15,16,152
2027,12,15,17,152
2027,12,15,18,152
2027,12,15,19,153
2027,12,15,20,153
2027,12,15,21,153
2027,12,15,22,153
2027,12,15,23,153
2027,12,15,24,153
2027,12,16,1,151
2027,12,16,2,151
2027,12,16,3,151
2027,12,16,4,151
2027,12,16,5,151
2027,12,16,6,151
2027,12,16,7,151
2027,12,16,8,151
2027,12,16,9,152
2027,12,16,10,152
2027,12,16,11,152
2027,12,16,12,152
2027,12,16,13,152
2027,12,16,14,152
2027,12,16,15,152
2027,12,16,16,152
2027,12,16,17,152
2027,12,16,18,152
2027,12,16,19,153
2027,12,16,20,153
2027,12,16,21,153
2027,12,16,22,153
2027,12,16,23,153
2027,12,16,24,153
2027,12,17,1,151
2027,12,17,2,151
2027,12,17,3,151
2027,12,17,4,151
2027,12,17,5,151
2027,12,17,6,151
2027,12,17,7,151
2027,12,17,8,151
2027,12,17,9,152
2027,12,17,10,152
2027,12,17,11,152
2027,12,17,12,152
2027,12,17,13,152
2027,12,17,14,152
2027,12,17,15,152
2027,12,17,16,152
2027,12,17,17,152
2027,12,17,18,152
2027,12,17,19,153
2027,12,17,20,153
2027,12,17,21,153
2027,12,17,22,153
2027,12,17,23,153
2027,12,17,24,153
2027,12,18,1,151
2027,12,18,2,151
2027,12,18,3,151
2027,12,18,4,151
2027,12,18,5,151
2027,12,18,6,151
2027,12,18,7,151
2027,12,18,8,151
2027,12,18,9,152
2027,12,18,10,152
2027,12,18,11,152
2027,12,18,12,152
2027,12,18,13,152
2027,12,18,14,152
2027,12,18,15,152
2027,12,18,16,152
2027,12,18,17,152
2027,12,18,18,152
2027,12,18,19,153
2027,12,18,20,153
2027,12,18,21,153
2027,12,18,22,153
2027,12,18,23,153
2027,12,18,24,153
2027,12,19,1,151
2027,12,19,2,151
2027,12,19,3,151
2027,12,19,4,151
2027,12,19,5,151
2027,12,19,6,151
2027,12,19,7,151
2027,12,19,8,151
2027,12,19,9,152
2027,12,19,10,152
2027,12,19,11,152
2027,12,19,12,152
2027,12,19,13,152
2027,12,19,14,152
2027,12,19,15,152
2027,12,19,16,152
2027,12,19,17,152
2027,12,19,18,152
2027,12,19,19,153
2027,12,19,20,153
2027,12,19,21,153
2027,12,19,22,153
2027,12,19,23,153
2027,12,19,24,153
2027,12,20,1,151
2027,12,20,2,151
2027,12,20,3,151
2027,12,20,4,151
2027,12,20,5,151
2027,12,20,6,151
2027,12,20,7,151
2027,12,20,8,151
2027,12,20,9,152
2027,12,20,10,152
2027,12,20,11,152
2027,12,20,12,152
2027,12,20,13,152
2027,12,20,14,152
2027,12,20,15,152
2027,12,20,16,152
2027,12,20,17,152
2027,12,20,18,152
2027,12,20,19,153
2027,12,20,20,153
2027,12,20,21,153
2027,12,20,22,153
2027,12,20,23,153
2027,12,20,24,153
2027,12,21,1,151
2027,12,21,2,151
2027,12,21,3,151
2027,12,21,4,151
2027,12,21,5,151
2027,12,21,6,151
2027,12,21,7,151
2027,12,21,8,151
2027,12,21,9,152
2027,12,21,10,152
2027,12,21,11,152
2027,12,21,12,152
2027,12,21,13,152
2027,12,21,14,152
2027,12,21,15,152
2027,12,21,16,152
2027,12,21,17,152
2027,12,21,18,152
2027,12,21,19,153
2027,12,21,20,153
2027,12,21,21,153
2027,12,21,22,153
2027,12,21,23,153
2027,12,21,24,153
2027,12,22,1,151
2027,12,22,2,151
2027,12,22,3,151
2027,12,22,4,151
2027,12,22,5,151
2027,12,22,6,151
2027,12,22,7,151
2027,12,22,8,151
2027,12,22,9,152
2027,12,22,10,152
2027,12,22,11,152
2027,12,22,12,152
2027,12,22,13,152
2027,12,22,14,152
2027,12,22,15,152
2027,12,22,16,152
2027,12,22,17,152
2027,12,22,18,152
2027,12,22,19,153
2027,12,22,20,153
2027,12,22,21,153
2027,12,22,22,153
2027,12,22,23,153
2027,12,22,24,153
2027,12,23,1,151
2027,12,23,2,151
2027,12,23,3,151
2027,12,23,4,151
2027,12,23,5,151
2027,12,23,6,151
2027,12,23,7,151
2027,12,23,8,151
2027,12,23,9,152
2027,12,23,10,152
2027,12,23,11,152
2027,12,23,12,152
2027,12,23,13,152
2027,12,23,14,152
2027,12,23,15,152
2027,12,23,16,152
2027,12,23,17,152
2027,12,23,18,152
2027,12,23,19,153
2027,12,23,20,153
2027,12,23,21,153
2027,12,23,22,153
2027,12,23,23,153
2027,12,23,24,153
2027,12,24,1,151
2027,12,24,2,151
2027,12,24,3,151
2027,12,24,4,151
2027,12,24,5,151
2027,12,24,6,151
2027,12,24,7,151
2027,12,24,8,151
2027,12,24,9,152
2027,12,24,10,152
2027,12,24,11,152
2027,12,24,12,152
2027,12,24,13,152
2027,12,24,14,152
2027,12,24,15,152
2027,12,24,16,152
2027,12,24,17,152
2027,12,24,18,152
2027,12,24,19,153
2027,12,24,20,153
2027,12,24,21,153
2027,12,24,22,153
2027,12,24,23,153
2027,12,24,24,153
2027,12,25,1,151
2027,12,25,2,151
2027,12,25,3,151
2027,12,25,4,151
2027,12,25,5,151
2027,12,25,6,151
2027,12,25,7,151
2027,12,25,8,151
2027,12,25,9,152
2027,12,25,10,152
2027,12,25,11,152
2027,12,25,12,152
2027,12,25,13,152
2027,12,25,14,152
2027,12,25,15,152
2027,12,25,16,152
2027,12,25,17,152
2027,12,25,18,152
2027,12,25,19,153
2027,12,25,20,153
2027,12,25,21,153
2027,12,25,22,153
2027,12,25,23,153
2027,12,25,24,153
2027,12,26,1,151
2027,12,26,2,151
2027,12,26,3,151
2027,12,26,4,151
2027,12,26,5,151
2027,12,26,6,151
2027,12,26,7,151
2027,12,26,8,151
2027,12,26,9,152
2027,12,26,10,152
2027,12,26,11,152
2027,12,26,12,152
2027,12,26,13,152
2027,12,26,14,152
2027,12,26,15,152
2027,12,26,16,152
2027,12,26,17,152
2027,12,26,18,152
2027,12,26,19,153
2027,12,26,20,153
2027,12,26,21,153
2027,12,26,22,153
2027,12,26,23,153
2027,12,26,24,153
2027,12,27,1,151
2027,12,27,2,151
2027,12,27,3,151
2027,12,27,4,151
2027,12,27,5,151
2027,12,27,6,151
2027,12,27,7,151
2027,12,27,8,151
2027,12,27,9,152
2027,12,27,10,152
2027,12,27,11,152
2027,12,27,12,152
2027,12,27,13,152
2027,12,27,14,152
2027,12,27,15,152
2027,12,27,16,152
2027,12,27,17,152
2027,12,27,18,152
2027,12,27,19,153
2027,12,27,20,153
2027,12,27,21,153
2027,12,27,22,153
2027,12,27,23,153
2027,12,27,24,153
2027,12,28,1,151
2027,12,28,2,151
2027,12,28,3,151
2027,12,28,4,151
2027,12,28,5,151
2027,12,28,6,151
2027,12,28,7,151
2027,12,28,8,151
2027,12,28,9,152
2027,12,28,10,152
2027,12,28,11,152
2027,12,28,12,152
2027,12,28,13,152
2027,12,28,14,152
2027,12,28,15,152
2027,12,28,16,152
2027,12,28,17,152
2027,12,28,18,152
2027,12,28,19,153
2027,12,28,20,153
2027,12,28,21,153
2027,12,28,22,153
2027,12,28,23,153
2027,12,28,24,153
2027,12,29,1,151
2027,12,29,2,151
2027,12,29,3,151
2027,12,29,4,151
2027,12,29,5,151
2027,12,29,6,151
2027,12,29,7,151
2027,12,29,8,151
2027,12,29,9,152
2027,12,29,10,152
2027,12,29,11,152
2027,12,29,12,152
2027,12,29,13,152
2027,12,29,14,152
2027,12,29,15,152
2027,12,29,16,152
2027,12,29,17,152
2027,12,29,18,152
2027,12,29,19,153
2027,12,29,20,153
2027,12,29,21,153
2027,12,29,22,153
2027,12,29,23,153
2027,12,29,24,153
2027,12,30,1,151
2027,12,30,2,151
2027,12,30,3,151
2027,12,30,4,151
2027,12,30,5,151
2027,12,30,6,151
2027,12,30,7,151
2027,12,30,8,151
2027,12,30,9,152
2027,12,30,10,152
2027,12,30,11,152
2027,12,30,12,152
2027,12,30,13,152
2027,12,30,14,152
2027,12,30,15,152
2027,12,30,16,152
2027,12,30,17,152
2027,12,30,18,152
2027,12,30,19,153
2027,12,30,20,153
2027,12,30,21,153
2027,12,30,22,153
2027,12,30,23,153
2027,12,30,24,153
2027,12,31,1,151
2027,12,31,2,151
2027,12,31,3,151
2027,12,31,4,151
2027,12,31,5,151
2027,12,31,6,151
2027,12,31,7,151
2027,12,31,8,151
2027,12,31,9,152
2027,12,31,10,152
2027,12,31,11,152
2027,12,31,12,152
2027,12,31,13,152
2027,12,31,14,152
2027,12,31,15,152
2027,12,31,16,152
2027,12,31,17,152
2027,12,31,18,152
2027,12,31,19,153
2027,12,31,20,153
2027,12,31,21,153
2027,12,31,22,153
2027,12,31,23,153
2027,12,31,24,153
2028,1,1,1,154
2028,1,1,2,154
2028,1,1,3,154
2028,1,1,4,154
2028,1,1,5,154
2028,1,1,6,154
2028,1,1,7,154
2028,1,1,8,154
2028,1,1,9,155
2028,1,1,10,155
2028,1,1,11,155
2028,1,1,12,155
2028,1,1,13,155
2028,1,1,14,155
2028,1,1,15,155
2028,1,1,16,155
2028,1,1,17,155
2028,1,1,18,155
2028,1,1,19,156
2028,1,1,20,156
2028,1,1,21,156
2028,1,1,22,156
2028,1,1,23,156
2028,1,1,24,156
2028,1,2,1,154
2028,1,2,2,154
2028,1,2,3,154
2028,1,2,4,154
2028,1,2,5,154
2028,1,2,6,154
2028,1,2,7,154
2028,1,2,8,154
2028,1,2,9,155
2028,1,2,10,155
2028,1,2,11,155
2028,1,2,12,155
2028,1,2,13,155
2028,1,2,14,155
2028,1,2,15,155
2028,1,2,16,155
2028,1,2,17,155
2028,1,2,18,155
2028,1,2,19,156
2028,1,2,20,156
2028,1,2,21,156
2028,1,2,22,156
2028,1,2,23,156
2028,1,2,24,156
2028,1,3,1,154
2028,1,3,2,154
2028,1,3,3,154
2028,1,3,4,154
2028,1,3,5,154
2028,1,3,6,154
2028,1,3,7,154
2028,1,3,8,154
2028,1,3,9,155
2028,1,3,10,155
2028,1,3,11,155
2028,1,3,12,155
2028,1,3,13,155
2028,1,3,14,155
2028,1,3,15,155
2028,1,3,16,155
2028,1,3,17,155
2028,1,3,18,155
2028,1,3,19,156
2028,1,3,20,156
2028,1,3,21,156
2028,1,3,22,156
2028,1,3,23,156
2028,1,3,24,156
2028,1,4,1,154
2028,1,4,2,154
2028,1,4,3,154
2028,1,4,4,154
2028,1,4,5,154
2028,1,4,6,154
2028,1,4,7,154
2028,1,4,8,154
2028,1,4,9,155
2028,1,4,10,155
2028,1,4,11,155
2028,1,4,12,155
2028,1,4,13,155
2028,1,4,14,155
2028,1,4,15,155
2028,1,4,16,155
2028,1,4,17,155
2028,1,4,18,155
2028,1,4,19,156
2028,1,4,20,156
2028,1,4,21,156
2028,1,4,22,156
2028,1,4,23,156
2028,1,4,24,156
2028,1,5,1,154
2028,1,5,2,154
2028,1,5,3,154
2028,1,5,4,154
2028,1,5,5,154
2028,1,5,6,154
2028,1,5,7,154
2028,1,5,8,154
2028,1,5,9,155
2028,1,5,10,155
2028,1,5,11,155
2028,1,5,12,155
2028,1,5,13,155
2028,1,5,14,155
2028,1,5,15,155
2028,1,5,16,155
2028,1,5,17,155
2028,1,5,18,155
2028,1,5,19,156
2028,1,5,20,156
2028,1,5,21,156
2028,1,5,22,156
2028,1,5,23,156
2028,1,5,24,156
2028,1,6,1,154
2028,1,6,2,154
2028,1,6,3,154
2028,1,6,4,154
2028,1,6,5,154
2028,1,6,6,154
2028,1,6,7,154
2028,1,6,8,154
2028,1,6,9,155
2028,1,6,10,155
2028,1,6,11,155
2028,1,6,12,155
2028,1,6,13,155
2028,1,6,14,155
2028,1,6,15,155
2028,1,6,16,155
2028,1,6,17,155
2028,1,6,18,155
2028,1,6,19,156
2028,1,6,20,156
2028,1,6,21,156
2028,1,6,22,156
2028,1,6,23,156
2028,1,6,24,156
2028,1,7,1,154
2028,1,7,2,154
2028,1,7,3,154
2028,1,7,4,154
2028,1,7,5,154
2028,1,7,6,154
2028,1,7,7,154
2028,1,7,8,154
2028,1,7,9,155
2028,1,7,10,155
2028,1,7,11,155
2028,1,7,12,155
2028,1,7,13,155
2028,1,7,14,155
2028,1,7,15,155
2028,1,7,16,155
2028,1,7,17,155
2028,1,7,18,155
2028,1,7,19,156
2028,1,7,20,156
2028,1,7,21,156
2028,1,7,22,156
2028,1,7,23,156
2028,1,7,24,156
2028,1,8,1,154
2028,1,8,2,154
2028,1,8,3,154
2028,1,8,4,154
2028,1,8,5,154
2028,1,8,6,154
2028,1,8,7,154
2028,1,8,8,154
2028,1,8,9,155
2028,1,8,10,155
2028,1,8,11,155
2028,1,8,12,155
2028,1,8,13,155
2028,1,8,14,155
2028,1,8,15,155
2028,1,8,16,155
2028,1,8,17,155
2028,1,8,18,155
2028,1,8,19,156
2028,1,8,20,156
2028,1,8,21,156
2028,1,8,22,156
